timestamp,bottle,vibration_index_red,time_red,fill_level_grams_red,recipe,temperature_C_red,final_weight_grams
2025-06-04T11:39:19.981113,49031751,262.3228109147076,1749037161,363.1664493820686,29,26.889171074576787,363.1664493820686
2025-06-04T11:39:23.923656,49031753,276.45066441271854,1749037165,348.3688153794921,29,26.441679929675423,348.3688153794921
2025-06-04T11:39:27.931458,49031755,261.8036733533845,1749037169,335.95444198543277,29,25.163309031296333,335.95444198543277
2025-06-04T11:39:31.933577,49031757,267.7250240614212,1749037173,321.9861707745527,29,26.81768468630311,321.9861707745527
2025-06-04T11:40:27.953958,49031785,266.07529725487774,1749037229,126.76106815000031,29,25.044552188444754,126.76106815000031
2025-06-04T11:40:31.960172,49031787,259.01190366209596,1749037233,113.22203113034121,29,25.57055699470916,113.22203113034121
2025-06-04T11:40:35.956637,49031789,270.63557839364825,1749037237,98.58712287275303,29,26.32448279705253,98.58712287275303
2025-06-04T11:40:39.953221,49031791,273.5204875947306,1749037241,84.3281598368072,29,25.50498642083481,84.3281598368072
2025-06-04T11:40:43.959885,49031793,269.62860664343924,1749037245,71.57543811292791,29,27.31181755316115,71.57543811292791
2025-06-04T11:40:47.961609,49031795,264.68668167518143,1749037249,58.07604085571781,29,24.125198404645516,58.07604085571781
2025-06-04T11:40:51.956203,49031797,267.2620910225318,1749037253,44.11236838773777,29,26.600696216604096,44.11236838773777
2025-06-04T11:40:55.963360,49031799,269.28244157849286,1749037257,29.783451866809365,29,25.03140877094991,29.783451866809365
2025-06-04T11:40:59.958247,49031801,266.88024653638973,1749037261,15.589946327973777,29,27.606885231527183,15.589946327973777
2025-06-04T11:41:03.959734,49031803,-1.3980902371098622,1749037265,0,29,27.244723158888128,0
2025-06-04T11:41:07.966690,49031805,-2.2835761768839475,1749037269,0,29,26.15647032678538,0
2025-06-04T11:41:11.970187,49031807,-1.7879812539739035,1749037273,0,29,24.428912501147884,0
2025-06-04T11:41:15.968897,49031809,-1.1564836632085331,1749037277,0,29,25.650371157328543,0
2025-06-04T11:41:19.965051,49031811,-0.8020979154755139,1749037281,0,29,27.64107198972109,0
2025-06-04T11:41:23.974390,49031813,-2.644690622495915,1749037285,0,29,23.484708681599606,0
2025-06-04T11:41:27.967594,49031815,-3.421752268080894,1749037289,0,29,27.67138487610507,0
2025-06-04T11:41:31.968259,49031817,-1.9876149936459342,1749037293,0,29,24.990331016044983,0
2025-06-04T11:41:35.968960,49031819,-5.406319055951911,1749037297,0,29,26.036221637141526,0
2025-06-04T11:41:39.970720,49031821,-1.8239380681103938,1749037301,0,29,25.054997292210338,0
2025-06-04T11:41:43.974050,49031823,0.515749184675343,1749037305,0,29,27.440000051760375,0
2025-06-04T11:41:47.988963,49031825,-2.78757351959851,1749037309,0,29,24.907999916647462,0
2025-06-04T11:41:51.981739,49031827,-2.201481134676797,1749037313,0,29,26.102870312082224,0
2025-06-04T11:41:55.974345,49031829,-0.7892554218251604,1749037317,0,29,26.489385125744455,0
2025-06-04T11:41:59.990025,49031831,2.643410252776526,1749037321,0,29,24.67922347375081,0
2025-06-04T11:42:03.977721,49031833,-0.8727127056792483,1749037325,0,29,26.896871258988682,0
2025-06-04T11:42:07.978727,49031835,-4.357203422705332,1749037329,0,29,26.225527452993934,0
2025-06-04T11:42:11.979784,49031837,-4.001247616563575,1749037333,0,29,25.8902560187729,0
2025-06-04T11:42:15.983878,49031839,-1.604371342538272,1749037337,0,29,25.41372083026935,0
2025-06-04T11:42:19.983309,49031841,-2.308584231035681,1749037341,0,29,25.384172431421206,0
2025-06-04T11:42:23.982642,49031843,-0.2873524722291734,1749037345,0,29,25.28076524995839,0
2025-06-04T11:42:27.989699,49031845,-1.1149072659380366,1749037349,0,29,26.598416197990982,0
2025-06-04T11:42:31.996365,49031847,1.2897403333559865,1749037353,0,29,25.050006623568734,0
2025-06-04T11:42:35.986448,49031849,-4.550784494386463,1749037357,0,29,27.60232934669185,0
2025-06-04T11:42:39.994737,49031851,-3.567357626032205,1749037361,0,29,25.198857511826052,0
2025-06-04T11:42:43.987876,49031853,-1.2599638810879554,1749037365,0,29,25.937911918366524,0
2025-06-04T11:42:47.993622,49031855,-1.3410209339582835,1749037369,0,29,26.581809580310072,0
2025-06-04T11:42:51.991473,49031857,-3.4779196878369447,1749037373,0,29,24.376514330422324,0
2025-06-04T11:42:55.991957,49031859,-1.5897937474468264,1749037377,0,29,24.849068701262922,0
2025-06-04T11:42:59.997954,49031861,-3.7842782597079747,1749037381,0,29,26.213653203677804,0
2025-06-04T11:43:03.993735,49031863,0.09114319726074882,1749037385,0,29,27.25915886024385,0
2025-06-04T11:43:08.003199,49031865,-3.6309808927152716,1749037389,0,29,26.410010947025008,0
2025-06-04T11:43:11.995150,49031867,0.634980457021669,1749037393,0,29,25.555138941369528,0
2025-06-04T11:43:15.998892,49031869,-2.03666372136135,1749037397,0,29,26.681286142544167,0
2025-06-04T11:43:20.005116,49031871,-1.147824905838874,1749037401,0,29,25.60924072556801,0
2025-06-04T11:43:24.000381,49031873,-2.9320155420814586,1749037405,0,29,25.2848543501141,0
2025-06-04T11:43:28.005877,49031875,-0.7238502083183818,1749037409,0,29,25.0615967063266,0
2025-06-04T11:43:32.011555,49031877,0.029230855889501584,1749037413,0,29,24.470819297389006,0
2025-06-04T11:43:36.004771,49031879,2.493264565148195,1749037417,0,29,25.170964942049515,0
2025-06-04T11:43:40.012327,49031881,-3.7304373291650137,1749037421,0,29,25.888917546554616,0
2025-06-04T11:43:44.009541,49031883,3.538595383680814,1749037425,0,29,26.258527333733557,0
2025-06-04T11:43:48.015040,49031885,-4.414725818538713,1749037429,800,29,25.048311171826125,800
2025-06-04T11:43:52.014335,49031887,268.8247338701898,1749037433,786.2909558278576,29,26.009067154888875,786.2909558278576
2025-06-04T11:43:56.015426,49031889,255.4743038103367,1749037437,773.3853696862914,29,26.602383030272517,773.3853696862914
2025-06-04T11:44:00.017224,49031891,265.4228856497908,1749037441,759.1611840186289,29,24.399151421887346,759.1611840186289
2025-06-04T11:44:04.015258,49031893,262.7170059333889,1749037445,746.0264319466363,29,26.24749332928978,746.0264319466363
2025-06-04T11:44:08.012450,49031895,272.6838899288745,1749037449,731.0708112599144,29,24.933696757106,731.0708112599144
2025-06-04T11:44:12.030391,49031897,263.99222613866164,1749037453,717.9832211407568,29,26.4264423079009,717.9832211407568
2025-06-04T11:44:16.019689,49031899,264.8080073543616,1749037457,704.075960207684,29,25.409498447327806,704.075960207684
2025-06-04T11:44:20.016731,49031901,267.72073143720473,1749037461,690.054370135007,29,25.03747895371235,690.054370135007
2025-06-04T11:44:24.022712,49031903,271.5496869541835,1749037465,676.0206688025029,29,24.485845633540865,676.0206688025029
2025-06-04T11:44:28.018565,49031905,262.9738901484447,1749037469,662.8076283259197,29,24.40438342632401,662.8076283259197
2025-06-04T11:44:32.019538,49031907,267.1997639532534,1749037473,649.0994585364871,29,24.545490974551157,649.0994585364871
2025-06-04T11:44:36.014311,49031909,266.83909514012834,1749037477,635.3217312595544,29,25.245201518540167,635.3217312595544
2025-06-04T11:44:40.008775,49031911,271.7970628675363,1749037481,621.6323110891739,29,25.612039099235005,621.6323110891739
2025-06-04T11:44:44.002655,49031913,263.3766866265524,1749037485,608.6241137572832,29,25.339474473872748,608.6241137572832
2025-06-04T11:44:48.003370,49031915,261.28105713915943,1749037489,593.9852240681653,29,25.52588901925505,593.9852240681653
2025-06-04T11:44:51.996784,49031917,264.6074619297792,1749037493,580.6749777864991,29,26.288990772318925,580.6749777864991
2025-06-04T11:44:55.993017,49031919,269.95793672259464,1749037497,566.7583009021289,29,24.737382665301826,566.7583009021289
2025-06-04T11:44:59.988503,49031921,267.42299165115924,1749037501,553.595932788082,29,26.500670549145802,553.595932788082
2025-06-04T11:45:03.983867,49031923,265.46931079653893,1749037505,540.0119383607861,29,26.594528508681037,540.0119383607861
2025-06-04T11:45:08.030771,49031925,271.08981204141963,1749037509,526.0778789346305,29,24.17848589459035,526.0778789346305
2025-06-04T11:45:11.973438,49031927,275.60764596890033,1749037513,512.261552989748,29,26.351815204815694,512.261552989748
2025-06-04T11:45:15.984020,49031929,262.85929848286366,1749037517,498.8880692686348,29,25.375555915177927,498.8880692686348
2025-06-04T11:45:19.965047,49031931,270.6480854204966,1749037521,483.97287448753497,29,23.635394700768423,483.97287448753497
2025-06-04T11:45:23.965731,49031933,266.31582134211567,1749037525,469.4427959080037,29,25.35378467166323,469.4427959080037
2025-06-04T11:45:27.960443,49031935,273.0697729133379,1749037529,455.25628769182066,29,25.906989757379346,455.25628769182066
2025-06-04T11:45:31.959658,49031937,271.43693418688787,1749037533,441.7706240358304,29,25.680643238346764,441.7706240358304
2025-06-04T11:45:35.963604,49031939,262.34332200384483,1749037537,428.52582422962297,29,25.31110904321066,428.52582422962297
2025-06-04T11:45:39.949872,49031941,268.5274364896833,1749037541,414.33728412775343,29,23.850748172269153,414.33728412775343
2025-06-04T11:45:43.953319,49031943,268.8749624466533,1749037545,399.691424483201,29,24.177466341258796,399.691424483201
2025-06-04T11:45:47.951342,49031945,268.7574165519441,1749037549,385.1385814880229,29,23.638373902717507,385.1385814880229
2025-06-04T11:45:51.948354,49031947,266.95778453900925,1749037553,370.78936686458803,29,24.6373754748425,370.78936686458803
2025-06-04T11:45:55.948477,49031949,260.2004653132782,1749037557,357.73717880448055,29,25.84472084255935,357.73717880448055
2025-06-04T11:45:59.959341,49031951,263.2761437878533,1749037561,344.6136679075751,29,25.223740824362768,344.6136679075751
2025-06-04T11:46:03.948866,49031953,263.92451160143946,1749037565,330.52212032053916,29,24.228711613569267,330.52212032053916
2025-06-04T11:46:07.948796,49031955,263.66895997758957,1749037569,316.64138372333366,29,26.498213308104294,316.64138372333366
2025-06-04T11:46:11.947174,49031957,271.18340305771045,1749037573,302.1189283622781,29,27.507289594103803,302.1189283622781
2025-06-04T11:46:15.950067,49031959,261.287161521582,1749037577,288.0158229390917,29,25.17205864170015,288.0158229390917
2025-06-04T11:46:19.950025,49031961,266.48712920697176,1749037581,274.1096881186999,29,24.91476443295359,274.1096881186999
2025-06-04T11:46:23.938555,49031963,272.0816403667098,1749037585,259.79941781145686,29,25.658964433320993,259.79941781145686
2025-06-04T11:46:27.947212,49031965,264.97257062492685,1749037589,245.76003409930604,29,24.654693173097833,245.76003409930604
2025-06-04T11:46:31.947277,49031967,278.4831910402746,1749037593,231.56686938649784,29,24.64204003604875,231.56686938649784
2025-06-04T11:46:36.193408,49031969,268.4869733217525,1749037597,218.45505848748246,29,24.815738843957252,218.45505848748246
2025-06-04T11:46:39.931535,49031971,269.59401053296756,1749037601,204.43723865862285,29,26.315143028460987,204.43723865862285
2025-06-04T11:46:43.944826,49031973,267.99971970149994,1749037605,190.78945489488552,29,24.79799721624793,190.78945489488552
2025-06-04T11:46:47.940260,49031975,270.71279930122046,1749037609,176.50061344334694,29,24.700897148918475,176.50061344334694
2025-06-04T11:46:51.933727,49031977,265.4388258316692,1749037613,163.43516909222816,29,25.742295916977497,163.43516909222816
2025-06-04T11:46:55.936894,49031979,266.6023560142353,1749037617,150.10480040855344,29,25.30216454949455,150.10480040855344
2025-06-04T11:46:59.936938,49031981,274.36812253273786,1749037621,135.82265715749443,29,24.465574908177015,135.82265715749443
2025-06-04T11:47:03.943912,49031983,272.0604230242936,1749037625,121.8901293250438,29,27.515274319776328,121.8901293250438
2025-06-04T11:47:07.941509,49031985,264.36211385100444,1749037629,108.52791908235902,29,26.29256987162278,108.52791908235902
2025-06-04T11:47:11.925352,49031987,263.4384332085574,1749037633,95.22531084959945,29,27.35129294970805,95.22531084959945
2025-06-04T11:47:15.924646,49031989,271.0692332563729,1749037637,81.1639309978891,29,26.629589045731493,81.1639309978891
2025-06-04T11:47:19.928931,49031991,266.7595420704684,1749037641,67.68398540776234,29,28.033588056362653,67.68398540776234
2025-06-04T11:47:23.929599,49031993,268.71172885925444,1749037645,54.09314260600979,29,26.305937103657026,54.09314260600979
2025-06-04T11:47:27.926770,49031995,268.36328741454935,1749037649,40.29152319586203,29,26.071188284703968,40.29152319586203
2025-06-04T11:47:31.937917,49031997,270.8176249384635,1749037653,27.085072622803644,29,23.92992038613904,27.085072622803644
2025-06-04T11:47:35.921849,49031999,273.23566919002207,1749037657,13.006004135166583,29,24.795341792685843,13.006004135166583
2025-06-04T11:47:39.930036,49032001,-1.2817763654226866,1749037661,0,29,23.89309412274223,0
2025-06-04T11:47:43.930232,49032003,-2.87847576851955,1749037665,0,29,25.73744523685784,0
2025-06-04T11:47:47.923554,49032005,-3.911217750391316,1749037669,0,29,25.92714768988395,0
2025-06-04T11:47:51.923303,49032007,-2.915286035492528,1749037673,0,29,26.122784065377733,0
2025-06-04T11:47:55.925665,49032009,-1.053351089265412,1749037677,0,29,24.679953035688666,0
2025-06-04T11:47:59.928560,49032011,-2.209302896500283,1749037681,0,29,26.092633842540693,0
2025-06-04T11:48:03.928573,49032013,1.3144865276869595,1749037685,0,29,25.474020032859297,0
2025-06-04T11:48:07.925670,49032015,-2.7001640800424838,1749037689,0,29,26.642112289423366,0
2025-06-04T11:48:11.930883,49032017,-2.4837953832207376,1749037693,0,29,25.56176733795692,0
2025-06-04T11:48:15.928311,49032019,1.4118257094677489,1749037697,0,29,24.210464702117076,0
2025-06-04T11:48:19.923372,49032021,-1.3551444777314146,1749037701,0,29,25.762126074374912,0
2025-06-04T11:48:23.922729,49032023,-2.8298866677722856,1749037705,0,29,24.455058311305407,0
2025-06-04T11:48:27.923268,49032025,-1.063615582680221,1749037709,0,29,24.944814866521376,0
2025-06-04T11:48:31.928975,49032027,-1.238702794531001,1749037713,0,29,26.48055224670958,0
2025-06-04T11:48:35.928702,49032029,-1.5586690890812065,1749037717,0,29,25.332261046310936,0
2025-06-04T11:48:39.922320,49032031,-1.1356424223358772,1749037721,0,29,23.80715159485268,0
2025-06-04T11:48:43.928899,49032033,-0.7767054386076993,1749037725,0,29,25.622127409105627,0
2025-06-04T11:48:47.928265,49032035,-2.9298918189125303,1749037729,0,29,26.51125990711094,0
2025-06-04T11:48:51.923898,49032037,-1.446620737172566,1749037733,0,29,25.20230114295406,0
2025-06-04T11:48:55.929067,49032039,-1.024804350724203,1749037737,0,29,24.119733913905133,0
2025-06-04T11:48:59.927842,49032041,0.47006425822245745,1749037741,0,29,25.336186701386524,0
2025-06-04T11:49:03.922229,49032043,-3.973900406742686,1749037745,0,29,26.46842445544124,0
2025-06-04T11:49:07.924340,49032045,-1.68237032640247,1749037749,0,29,24.965051414328926,0
2025-06-04T11:49:11.922528,49032047,-0.7429586478189023,1749037753,0,29,25.977937560694375,0
2025-06-04T11:49:15.926088,49032049,-0.14676543076807747,1749037757,0,29,25.184808789819453,0
2025-06-04T11:49:19.924806,49032051,-0.4076401160161822,1749037761,0,29,24.510035521445225,0
2025-06-04T11:49:23.923356,49032053,0.10650742406793512,1749037765,0,29,24.43977228612099,0
2025-06-04T11:49:27.940265,49032055,-1.9814809472189054,1749037769,0,29,24.43368625893006,0
2025-06-04T11:49:31.930743,49032057,1.1007628535083427,1749037773,0,29,25.405388102689948,0
2025-06-04T11:49:35.940358,49032059,-1.7183800384110555,1749037777,0,29,26.399346225068086,0
2025-06-04T11:49:39.930030,49032061,263.1417533764904,1749037781,786.1208449459268,29,27.098966656606315,786.1208449459268
2025-06-04T11:49:43.924831,49032063,270.04405388159086,1749037785,771.9773289464187,29,25.135523581134702,771.9773289464187
2025-06-04T11:49:47.930489,49032065,268.93649749457586,1749037789,757.7670416505016,29,25.184945976958943,757.7670416505016
2025-06-04T11:49:51.931005,49032067,267.72519340635137,1749037793,743.8940170563317,29,25.73030373076329,743.8940170563317
2025-06-04T11:49:55.931294,49032069,266.58375162631376,1749037797,730.6071209820345,29,25.073633536559132,730.6071209820345
2025-06-04T11:49:59.931920,49032071,260.9675676021969,1749037801,717.1761355502626,29,28.043938073487034,717.1761355502626
2025-06-04T11:50:03.934881,49032073,263.41055283028584,1749037805,702.923603285511,29,23.684749163006998,702.923603285511
2025-06-04T11:50:07.926069,49032075,272.1636512265806,1749037809,689.3582332157498,29,26.849384197126554,689.3582332157498
2025-06-04T11:50:11.931109,49032077,275.3082097709459,1749037813,675.6657690858808,29,26.17952497781909,675.6657690858808
2025-06-04T11:50:15.928362,49032079,266.16679269597904,1749037817,661.6119215785301,29,25.897573454048885,661.6119215785301
2025-06-04T11:50:19.935693,49032081,270.44010225849996,1749037821,647.2701632439854,29,26.24173898846472,647.2701632439854
2025-06-04T11:50:23.932415,49032083,267.5617125618048,1749037825,633.5510053697631,29,27.05333088047697,633.5510053697631
2025-06-04T11:50:27.927600,49032085,264.47759139329446,1749037829,620.1752606697156,29,24.992278520699422,620.1752606697156
2025-06-04T11:50:31.932797,49032087,279.34852095368376,1749037833,605.8569753701629,29,23.365297543524083,605.8569753701629
2025-06-04T11:50:35.933037,49032089,272.2375478995164,1749037837,591.9713489330745,29,26.810736572056435,591.9713489330745
2025-06-04T11:50:39.933702,49032091,274.9922131211819,1749037841,577.6912073295756,29,26.047249470087646,577.6912073295756
2025-06-04T11:50:43.933214,49032093,272.7966685930996,1749037845,564.2832154862693,29,27.479570886270587,564.2832154862693
2025-06-04T11:50:47.926757,49032095,263.4104794878663,1749037849,550.6497820099053,29,24.749753861211428,550.6497820099053
2025-06-04T11:50:51.933299,49032097,267.68760622346974,1749037853,536.1343617290865,29,25.05225885875343,536.1343617290865
2025-06-04T11:50:55.928566,49032099,275.0179149334565,1749037857,522.231710628962,29,25.330166461635372,522.231710628962
2025-06-04T11:50:59.933336,49032101,265.99464528047054,1749037861,509.21970957732043,29,24.30081982765327,509.21970957732043
2025-06-04T11:51:03.934935,49032103,269.12607631278763,1749037865,496.1339364202806,29,26.354816260495923,496.1339364202806
2025-06-04T11:51:07.934494,49032105,262.0118333280941,1749037869,482.6922580860391,29,24.274432717279847,482.6922580860391
2025-06-04T11:51:11.929724,49032107,264.8574607748949,1749037873,468.9543232580995,29,25.503609146309717,468.9543232580995
2025-06-04T11:51:15.935175,49032109,268.52028914801144,1749037877,454.81004994058776,29,24.96026840945831,454.81004994058776
2025-06-04T11:51:19.934122,49032111,267.2732804926123,1749037881,441.1237204570116,29,25.816307005275196,441.1237204570116
2025-06-04T11:51:23.935473,49032113,260.51915069939383,1749037885,427.3771335950544,29,24.84669742183705,427.3771335950544
2025-06-04T11:51:27.945015,49032115,272.4238935726499,1749037889,412.82408706780325,29,26.642614877418627,412.82408706780325
2025-06-04T11:51:31.940912,49032117,271.04410296656516,1749037893,398.8101872493453,29,25.863726135495277,398.8101872493453
2025-06-04T11:51:35.935444,49032119,273.83096052388316,1749037897,385.4382930943851,29,24.380474315441834,385.4382930943851
2025-06-04T11:51:39.946160,49032121,272.02784051156686,1749037901,370.83696650346184,29,25.499308835798736,370.83696650346184
2025-06-04T11:51:43.939137,49032123,265.9577323574567,1749037905,357.16139543181055,29,25.255012505686135,357.16139543181055
2025-06-04T11:51:47.935958,49032125,259.6776168362711,1749037909,343.87994211668996,29,24.342979575064984,343.87994211668996
2025-06-04T11:51:51.937987,49032127,272.7746300879145,1749037913,329.3977032294795,29,26.386679693406855,329.3977032294795
2025-06-04T11:51:55.937764,49032129,266.63105943683934,1749037917,315.39617070160324,29,26.101286524979486,315.39617070160324
2025-06-04T11:51:59.937614,49032131,274.7419964700024,1749037921,302.03828215262763,29,24.614510958594227,302.03828215262763
2025-06-04T11:52:03.937097,49032133,273.09255386265005,1749037925,288.5250638442879,29,27.063705532885447,288.5250638442879
2025-06-04T11:52:07.936576,49032135,268.6611616832109,1749037929,274.75460210058776,29,23.490641025722503,274.75460210058776
2025-06-04T11:52:11.938363,49032137,273.06064741224094,1749037933,260.6905349527611,29,25.44436529382474,260.6905349527611
2025-06-04T11:52:15.933551,49032139,267.54934588521996,1749037937,247.06971552767735,29,25.145449443983903,247.06971552767735
2025-06-04T11:52:19.937749,49032141,271.5183753805005,1749037941,233.19874283287658,29,24.217177276312775,233.19874283287658
2025-06-04T11:52:23.938679,49032143,266.01388229001196,1749037945,219.55914051947772,29,23.97293407576563,219.55914051947772
2025-06-04T11:52:27.932528,49032145,267.1999537896184,1749037949,205.93030871336228,29,24.460640523910694,205.93030871336228
2025-06-04T11:52:31.939200,49032147,267.41802552204604,1749037953,191.77707249927698,29,25.538923406206013,191.77707249927698
2025-06-04T11:52:35.939214,49032149,269.99347634352887,1749037957,178.7869914409052,29,26.007472428019877,178.7869914409052
2025-06-04T11:52:39.938782,49032151,264.7864529442464,1749037961,165.01358422118813,29,25.422133624412936,165.01358422118813
2025-06-04T11:52:43.938618,49032153,264.977791974836,1749037965,151.29810623941896,29,23.312958484646046,151.29810623941896
2025-06-04T11:52:47.938656,49032155,259.5400997773701,1749037969,137.6899514411165,29,23.67196381499692,137.6899514411165
2025-06-04T11:52:51.933947,49032157,267.30781515834286,1749037973,123.94584110794219,29,24.83219982700681,123.94584110794219
2025-06-04T11:52:55.938380,49032159,266.4859803392916,1749037977,110.35747115151514,29,25.82952254154992,110.35747115151514
2025-06-04T11:52:59.939356,49032161,271.769247098388,1749037981,96.70430034288205,29,24.072837315588334,96.70430034288205
2025-06-04T11:53:03.938106,49032163,271.29312665006864,1749037985,84.17232462577255,29,25.12842891590423,84.17232462577255
2025-06-04T11:53:07.934199,49032165,264.0104806815584,1749037989,71.55300357421986,29,25.18991597949831,71.55300357421986
2025-06-04T11:53:11.941228,49032167,264.9026132542274,1749037993,57.77092206739132,29,26.08854538959644,57.77092206739132
2025-06-04T11:53:15.940125,49032169,269.6023046874621,1749037997,43.686990803154636,29,26.040498864291852,43.686990803154636
2025-06-04T11:53:19.938300,49032171,264.50095420138075,1749038001,29.951542107646613,29,24.091061719306033,29.951542107646613
2025-06-04T11:53:23.941117,49032173,266.52056723109683,1749038005,16.26077617015998,29,25.015797098684303,16.26077617015998
2025-06-04T11:53:27.941811,49032175,-0.8012314050399425,1749038009,0,29,26.84483930431018,0
2025-06-04T11:53:31.934715,49032177,1.167841830418709,1749038013,0,29,26.608424933654884,0
2025-06-04T11:53:35.951730,49032179,1.190904567650655,1749038017,0,29,26.80665014205656,0
2025-06-04T11:53:39.935178,49032181,0.7857016869901372,1749038021,0,29,24.855823675274255,0
2025-06-04T11:53:43.954643,49032183,-1.5491823881206486,1749038025,0,29,24.806753245987835,0
2025-06-04T11:53:47.937222,49032185,0.9480743295517797,1749038029,0,29,24.885093559281984,0
2025-06-04T11:53:51.942303,49032187,-1.5340413209327224,1749038033,0,29,25.00006502725467,0
2025-06-04T11:53:55.942591,49032189,-2.453647254891983,1749038037,0,29,25.238725221150556,0
2025-06-04T11:53:59.942049,49032191,0.6647992691682845,1749038041,0,29,25.761634430657075,0
2025-06-04T11:54:03.938770,49032193,-2.2406567386240965,1749038045,0,29,25.704791887018224,0
2025-06-04T11:54:07.942895,49032195,-4.593902341567222,1749038049,0,29,24.99301834892676,0
2025-06-04T11:54:11.953465,49032197,1.9997964521678995,1749038053,0,29,25.123362346708774,0
2025-06-04T11:54:15.944098,49032199,-2.562865145125393,1749038057,0,29,25.57111442163837,0
2025-06-04T11:54:19.938846,49032201,-0.3862387537670031,1749038061,0,29,24.7115292603283,0
2025-06-04T11:54:23.938687,49032203,1.493386947064387,1749038065,0,29,25.63100177481552,0
2025-06-04T11:54:27.944145,49032205,1.273280864163965,1749038069,0,29,25.550623555389382,0
2025-06-04T11:54:31.958861,49032207,0.08725773398130343,1749038073,0,29,25.296411692604995,0
2025-06-04T11:54:35.944110,49032209,-2.001664738247655,1749038077,0,29,25.170094884357415,0
2025-06-04T11:54:39.945045,49032211,0.9699668944061273,1749038081,0,29,25.195509644935893,0
2025-06-04T11:54:43.948820,49032213,-2.1239813232038287,1749038085,0,29,24.643838820492082,0
2025-06-04T11:54:47.946821,49032215,-2.8725065260336606,1749038089,0,29,25.70777004179635,0
2025-06-04T11:54:51.945471,49032217,-0.49789903219853926,1749038093,0,29,26.20176614773702,0
2025-06-04T11:54:55.945644,49032219,-2.339943718116878,1749038097,0,29,24.53567092569706,0
2025-06-04T11:54:59.946610,49032221,-1.8261525860163559,1749038101,0,29,26.545916483536107,0
2025-06-04T11:55:03.954101,49032223,0.362793284552005,1749038105,0,29,24.304128074738774,0
2025-06-04T11:55:07.940511,49032225,0.9419606419766353,1749038109,0,29,23.62925547129895,0
2025-06-04T11:55:11.946604,49032227,1.8026021795066711,1749038113,0,29,25.614757307104437,0
2025-06-04T11:55:15.947789,49032229,0.7026457135698081,1749038117,0,29,26.3525964237971,0
2025-06-04T11:55:19.941723,49032231,1.2758213052154375,1749038121,0,29,26.203168100824914,0
2025-06-04T11:55:23.946191,49032233,-2.9950494775468925,1749038125,0,29,24.870215494441705,0
2025-06-04T11:55:27.943149,49032235,-4.422524103851742,1749038129,0,29,24.406218167248376,0
2025-06-04T11:55:31.947411,49032237,-1.834263637543252,1749038133,0,29,25.476590905890372,0
2025-06-04T11:55:35.947057,49032239,1.5489068726632027,1749038137,0,29,26.193601568294337,0
2025-06-04T11:55:39.948154,49032241,1.2008863156377885,1749038141,0,29,27.659296326786368,0
2025-06-04T11:55:43.947872,49032243,-1.5826016042405442,1749038145,0,29,22.393395564699894,0
2025-06-04T11:55:47.948941,49032245,2.78187422262873,1749038149,0,29,24.029971627407928,0
2025-06-04T11:55:51.947946,49032247,-1.6408024114021131,1749038153,0,29,24.098280216576025,0
2025-06-04T11:55:55.948649,49032249,-2.8362089848201038,1749038157,0,29,24.59574422894855,0
2025-06-04T11:55:59.949978,49032251,-1.2670214977827783,1749038161,0,29,25.190210077580474,0
2025-06-04T11:56:03.949263,49032253,-1.3791978543895738,1749038165,0,29,25.011736843867332,0
2025-06-04T11:56:07.948568,49032255,-3.7780354802167935,1749038169,800,29,24.929510914520012,800
2025-06-04T11:56:11.949605,49032257,264.12446288854426,1749038173,786.6926351224165,29,24.894791076716785,786.6926351224165
2025-06-04T11:56:15.950666,49032259,263.1299110176767,1749038177,773.5837182426607,29,27.1127964990982,773.5837182426607
2025-06-04T11:56:19.949861,49032261,263.49058295780736,1749038181,760.3176649468794,29,25.419701918401028,760.3176649468794
